;Palabra;Glosa
3142;feyentukefuiñ;feyentu-ke-fu-iñ
3143;operakechi;opera-ke-chi
3144;wün;wün
3145;kachu;kachu
3146;kon;kon-
3147;kimmapudungun;kim-mapudungu-n
3148;putra;putra
3149;estacion;estacion
3150;langümafueymew;langüm-a-fu-e-y-mew
3151;novia;novia
3152;piael;pi-a-el
3153;umawleken;umaw-le-ke-n
3154;con;con
3155;mütrümeyu;mütrüm-e-yu
3156;mutayke;mutayke
3157;kuydaniepakefun;kuyda-nie-pa-ke-fu-n
3158;lawentu;lawen-tu-
3159;temucochengen;temuco-che-nge-n
3160;chemli;chem-l-i
3161;ngillatuwe;ngillatu-we
3162;mapudungule;mapudungu-l-e
3163;feypingün;fey-pi-ngün
3164;yekafemputuy;ye-ka-fem-pu-tu-y
3165;feypilaenew;fey-pi-la-e-n-ew
3166;füchake;fücha-ke
3167;vesiculafuel;vesicula-fu-el
3168;ñamiyu;ñam-iyu
3169;tukuniey;tuku-nie-y
3170;amatukefun;amatu-ke-fu-n
3171;feleyngün;fele-y-ngün
3172;gringo;gringo
3173;foye;foye
3174;amulefuy;amu-le-fu-y
3175;tukufufiiñ;tuku-fu-fi-iñ
3176;pingümngekefuy;pingüm-nge-ke-fu-y
3177;feyka;fey-ka
3178;anuleiñ;anu-le-iñ
3179;kutrannnamunkey;kutrannnamun-ke-y
3180;piwkekechiley;piwke-kechi-le-y
3181;uyechi;uye-chi
3182;wimiñ;wim-iñ
3183;müleyngün;müle-y-ngün
3184;lalelayngün;la-le-la-y-ngün
3185;pe;pe
3186;nawñmay;naw-ñma-y
3187;chillka;chillka
3188;feypifefiiñ;fey-pi-fe-fi-iñ
3189;disco;disco
3190;yelay;ye-la-y
3191;fendey;fende-y
3192;akulngey;aku-l-nge-y
3193;küdawliñ;küdaw-l-iñ
3194;doctorngelu;doctor-nge-lu
3195;koñi;koñi
3196;nütramkawael;nütramka-w-a-el
3197;famkunungey;fam-kunu-nge-y
3198;feypilan;fey-pi-la-n
3199;entupape;entu-pa-pe
3200;kümelkaletuay;küme-l-ka-le-tu-a-y
3201;piyawi;pi-yaw-i
3202;awkantumekey;awkantu-meke-y
3203;kintuñmangey;kintu-ñma-nge-y
3204;amta;am-t-a
3205;müleay;müle-a-y
3206;nochikechi;nochi-kechi
3207;küdawfe;küdaw-fe
3208;kullingeli;kulli-nge-l-i
3209;kam;kam
3210;elungey;elu-nge-y
3211;allkütulimi;allkü-tu-l-imi
3212;niekelan;nie-ke-la-n
3213;wellewelletuy;welle-welle-tu-y
3214;truf;truf
3215;yenolmi;ye-no-l-mi
3216;künawe;künawe
3217;poñü;poñü
3218;enseñafuenew;enseña-fu-e-n-ew
3219;niele;nie-l-e
3220;inda;inda
3221;wingkawimün;wingka-w-imün
3222;punakonkülerkey;puna-kon-küle-rke-y
3223;rupayawi;rupa-yaw-i
3224;ayentungean;ayentu-nge-a-n
3225;entuaymi;entu-a-ymi
3226;kamapu;kamapu
3227;anümchengelu;anüm-che-nge-lu
3228;dewmaiyaelpeyem;dewma-i-ya-el-pe-ye-m
3229;kuku;kuku
3230;rungkurungkulele;rungku-rungku-le-l-e
3231;ülmenwen;ülmen-wen
3232;amulepelayay;amu-le-pe-la-ya-y
3233;pobrengepe;pobre-nge-pe
3234;tukunierkey;tuku-nie-rke-y
3235;amulkey;amu-l-ke-y
3236;tukufuymi;tuku-fu-ymi
3237;religion;religion
3238;cocina;cocina
3239;anümkalmi;anümka-l-mi
3240;dew;dew
3241;poyekefueyñmew;poye-ke-fu-e-yñ-mew
3242;ngümakefuiñ;ngüma-ke-fu-iñ
3243;dunguy;dungu-y
3244;elukefiiñ;elu-ke-fi-iñ
3245;chemchiñmangekefuy;chem-chi-ñma-nge-ke-fu-y
3246;juan;juan
3247;después;después
3248;kellukewingün;kellu-ke-w-i-ngün
3249;rayi;ray-i
3250;ama;ama
3251;trewa;trewa
3252;putokokerkey;putoko-ke-rke-y
3253;puwkeiñ;puw-ke-iñ
3254;ülkantukeymi;ülkantu-ke-ymi
3255;yenieyngün;ye-nie-y-ngün
3256;karetilla;karetilla
3257;yeaymün;ye-a-ymün
3258;kewakeiñ;kewa-ke-iñ
3259;fotr;fotr
3260;nge;nge
3261;dunguliiñ;dungu-li-iñ
3262;kachakefulmi;kacha-ke-fu-l-mi
3263;ayentufiy;ayentu-fi-y
3264;ngüneñmafimi;ngüne-ñma-fi-mi
3265;kollong;kollong
3266;fotüm;fotüm
3267;fishkutumelaymi;fishku-tu-me-la-ymi
3268;repente;re-pe-n-t-e
3269;chumimi;chum-imi
3270;wedalkafiliñ;weda-l-ka-fi-l-iñ
3271;nütramkakefuy;nütramka-ke-fu-y
3272;kulliael;kulli-a-el
3273;adkintungeael;adkintu-nge-a-el
3274;lapelayafuiñ;la-pe-la-ya-fu-iñ
3275;trawüael;trawü-a-el
3276;pewiñ;pe-w-iñ
3277;umawkülen;umaw-küle-n
3278;truftukufueiñmew;truf-tuku-fu-e-iñ-mew
3279;puwlu;puw-lu
3280;chumngechileyngün;chumngechi-le-y-ngün
3281;amumun;amu-mun
3282;kullingeken;kulli-nge-ke-n
3283;trefkutrefkungey;trefku-trefku-nge-y
3284;zurita;zurita
3285;mapudungukeyngün;mapudungu-ke-y-ngün
3286;ngülamngen;ngülam-nge-n
3287;ngoymantukuaymi;ngoyma-n-tuku-a-ymi
3288;chüfüy;chüfü-y
3289;kümelkeael;küme-l-ke-a-el
3290;wedachewiñ;weda-che-w-iñ
3291;chumlen;chum-le-n
3292;folil;folil
3293;ka;ka
3294;pingelu;pi-nge-lu
3295;niekelmün;nie-ke-l-mün
3296;o;o-
3297;ramtukefufin;ramtu-ke-fu-fi-n
3298;duami;duam-i
3299;la;la-
3300;trawülekefuy;trawü-le-ke-fu-y
3301;kawellu;kawellu
3302;femngey;fem-nge-y
3303;sino;sino
3304;pen;pe-n
3305;porotokechiley;poroto-kechi-le-y
3306;ngenngelu;ngen-nge-lu
3307;pingelay;pi-nge-la-y
3308;pengeltufiñ;pe-nge-l-tu-fi-ñ
3309;miyawimu;miyaw-imu
3310;kutrannoli;kutran-no-li
3311;yengen;ye-nge-n
3312;ayetukelayafimi;aye-tu-ke-la-ya-fi-mi
3313;yangall;yangall
3314;nuwkülepey;nu-w-küle-pe-y
3315;ngüla;ngüla
3316;allkutukefin;allkutu-ke-fi-n
3317;kimle;kim-l-e
3318;ñamün;ñam-ün
3319;tukuniengey;tuku-nie-nge-y
3320;furen;furen
3321;allende;allende
3322;femimi;fem-imi
3323;pepaeyu;pepa-e-yu
3324;stron;stron
3325;kellumekeeymew;kellu-meke-e-ym-ew
3326;ngülamtukefuy;ngülam-tu-ke-fu-y
3327;küdawkeymi;küdaw-ke-ymi
3328;ngollil;ngolli-l
3329;ayin;ayi-n
3330;yengepape;ye-nge-pa-pe
3331;eskotatulekefuyngün;eskota-tu-le-ke-fu-y-ngün
3332;al;a-l
3333;femael;fem-a-el
3334;rupayay;rupa-ya-y
3335;mütrümwekelayaymi;mütrüm-we-ke-la-ya-ymi
3336;marzu;marzu
3337;chillkan;chillka-n
3338;relenole;rele-no-l-e
3339;kimnolmi;kim-no-l-mi
3340;duamniefin;duam-nie-fi-n
3341;entungeael;entu-nge-a-el
3342;pinoel;pi-no-el
3343;kewakewayngün;kewa-kewa-y-ngün
3344;mapuchedungule;mapuche-dungu-l-e
3345;kisu;kisu
3346;putokolngey;putoko-l-nge-y
3347;nien;nie-n
3348;yemean;ye-me-a-n
3349;piyawkelaiñ;pi-yaw-ke-la-iñ
3350;militar;militar
3351;lafemi;la-fem-i
3352;feypikefiiñ;fey-pi-ke-fi-iñ
3353;yawkefuiñ;yaw-ke-fu-iñ
3354;nawpuy;naw-pu-y
3355;tripanoli;tripa-no-l-i
3356;pingün;pi-ngün
3357;kellueyew;kellu-e-y-ew
3358;langümafuy;la-ngüma-fu-y
3359;rungalkülen;rungal-küle-n
3360;wedalkamekey;weda-l-ka-meke-y
3361;pütrüke;pütrü-ke
3362;akukeiñ;aku-ke-iñ
3363;naci;nac-i
3364;puraalu;pura-a-lu
3365;iñchiw;iñchiw
3366;apümngealu;apü-m-nge-a-lu
3367;illkülayafuymi;illkü-la-ya-fu-ymi
3368;letra;letra
3369;pifueyu;pi-fu-e-yu
3370;utrufnagi;utruf-nag-i
3371;miyawley;miyaw-le-y
3372;chanchu;chanchu
3373;ngillaleyew;ngilla-l-e-y-ew
3374;ralikechiley;rali-kechi-le-y
3375;kuydapan;kuyda-pa-n
3376;montuam;montu-a-m
3377;mama;mama
3378;pichiwentrungen;pichi-wentru-nge-n
3379;zapatito;zapatito
3380;rincon;rincon
3381;ngümay;ngüma-y
3382;wekun;wekun
3383;de;de
3384;dungunolu;dungu-no-lu
3385;longkontuñmafin;longko-n-tu-ñma-fi-n
3386;konpay;kon-pa-y
3387;nütramkafin;nütramka-fi-n
3388;chumay;chum-a-y
3389;estudialetuy;estudia-le-tu-y
3390;kimkülpe;kim-kül-pe
3391;micro;micro
3392;adumafiiñ;adum-a-fi-iñ
3393;küpamachingen;küpamachi-nge-n
3394;chompirutulelu;chompiru-tu-le-lu
3395;ülkantukefun;ülkantu-ke-fu-n
3396;kullingey;kulli-nge-y
3397;adkintunieetew;adkintu-nie-e-t-ew
3398;welleley;welle-le-y
3399;rukayam;ruka-ya-m
3400;uyew;uyew
3401;fali;fali
3402;ngülam;ngülam
3403;wakeñküley;wakeñ-küle-y
3404;ngüñükey;ngüñü-ke-y
3405;werküael;werkü-a-el
3406;pemeael;pe-me-a-el
3407;wechewentru;weche-wentru
3408;rollizo;rollizo
3409;wiñmakefueyñmew;wi-ñma-ke-fu-e-yñ-mew
3410;kutrantuael;kutran-tu-a-el
3411;kütral;kütral
3412;presidentengeyngün;presidente-nge-y-ngün
3413;feypiyawi;fey-pi-yaw-i
3414;pobreleiñ;pobre-le-iñ
3415;fütache;füta-che
3416;rangi;rangi
3417;mollfün;mollfün
3418;yemekey;ye-meke-y
3419;weñengekelay;weñe-nge-ke-la-y
3420;nentuafun;nentu-a-fu-n
3421;pipingün;pi-pi-ngün
3422;secreto;secreto
3423;pingümi;pingüm-i
3424;mapudunguymi;mapudungu-ymi
3425;pultruley;pultru-le-y
3426;pipan;pi-pa-n
3427;namuntuyawkefun;namun-tu-yaw-ke-fu-n
3428;sabio;sabio
3429;küdawnge;küdaw-nge
3430;dewmakeaymün;dewma-ke-a-ymün
3431;malon;malon
3432;embolino;embolino
3433;llikakülnge;llika-kül-nge
3434;perforada;perforada
3435;cabeza;cabeza
3436;kimayu;kim-a-yu
3437;kimelaeyew;kimel-a-e-y-ew
3438;filla;filla
3439;wüdwüdkelu;wüdwüd-ke-lu
3440;pikeenew;pi-ke-e-n-ew
3441;kimelkunukefueyñmew;kimel-kunu-ke-fu-e-yñ-mew
3442;motor;motor
3443;eluafueyu;elu-a-fu-e-yu
3444;kintumillaymi;kintu-milla-ymi
3445;kareta;kareta
3446;trananaglay;trana-nag-la-y
3447;wirarküley;wirar-küle-y
3448;mülepuyngün;müle-pu-y-ngün
3449;kimngekefuy;kim-nge-ke-fu-y
3450;kimpelay;kim-pe-la-y
3451;angküduami;angkü-duam-i
3452;wedwedngekelafuy;wedwed-nge-ke-la-fu-y
3453;kimnieiñ;kim-nie-iñ
3454;dewmaiyaelwe;dewma-iyael-we
3455;angkümweshakeluwe;angk-üm-weshakelu-we
3456;faw;faw
3457;fishkümiyaelwe;fishk-üm-iyael-we
3458;ana;ana
3459;pontrotu;pontro-tu
3460;pengeael;pe-nge-a-el
3461;mesa;mesa
3462;reja;reja
3463;wune;wu-n-e
3464;trafümngekefuy;traf-üm-nge-ke-fu-y
3465;mapuchedunguy;mapuche-dungu-y
3466;pelafin;pe-la-fi-n
3467;ngenpin;ngen-pi-n
3468;kofke;kofke
3469;piley;pi-le-y
3470;nolu;no-lu
3471;yeniekefuy;ye-nie-ke-fu-y
3472;pepalaymi;pe-pa-la-ymi
3473;motrilekey;motri-le-ke-y
3474;ponsiku;ponsiku
3475;profesion;profesion
3476;ngillatukeymün;ngillatu-ke-ymün
3477;müleli;müle-l-i
3478;chillkatuay;chillkatu-a-y
3479;galondegas;galondegas
3480;kimmefiñ;kim-me-fi-ñ
3481;femmekeyngün;fem-meke-y-ngün
3482;ayekefimi;aye-ke-fi-mi
3483;illamngey;illam-nge-y
3484;waria;waria
3485;ketroleyngün;ketro-le-y-ngün
3486;enekechiley;ene-kechi-le-y
3487;weñengekelafuy;weñe-nge-ke-la-fu-y
3488;interculturalidad;interculturalidad
3489;colocolongeyngün;colo-colo-nge-y-ngün
3490;ngülamkiyawfimün;ngülam-kiyaw-fi-mün
3491;mülechi;müle-chi
3492;mülekerkey;müle-ke-rke-y
3493;ngülafule;ngüla-fu-l-e
3494;weche;weche
3495;inawkülewkefuyngün;ina-w-küle-w-ke-fu-y-ngün
3496;nengümi;nengüm-i
3497;antün;antü-n
3498;wingkadungukeyngün;wingkadungu-ke-y-ngün
3499;kimelan;kimel-a-n
3500;lawentuchefefuy;lawen-tu-che-fe-fu-y
3501;kimwingkadungukelafuy;kim-wingkadungu-ke-la-fu-y
3502;rueda;rueda
3503;amuymu;amu-ymu
3504;alün;alün
3505;guagualepelan;guagua-le-pe-la-n
3506;nieyngün;nie-y-ngün
3507;antillanca;antillanca
3508;kutu;kutu
3509;müten;müten
3510;amukefuiñ;amu-ke-fu-iñ
3511;fiesta;fiesta
3512;dewmarukafengelu;dewma-ruka-fe-nge-lu
3513;puwün;puw-ün
3514;ülkantun;ülkantu-n
3515;llikamekey;llika-meke-y
3516;ngoyman;ngoyma-n
3517;dumiñ;dumiñ
3518;witran;witran
3519;dungumekey;dungu-meke-y
3520;dunguchefengey;dungu-che-fe-nge-y
3521;konpakelay;kon-pa-ke-la-y
3522;chumafuiñ;chum-a-fu-iñ
3523;inaniekeyngün;ina-nie-ke-y-ngün
3524;wingkadunguael;wingkadungu-a-el
3525;gusto;gusto
3526;fey;fey
3527;fachiantü;fachiantü
3528;feypirumeenew;fey-pi-rume-e-n-ew
3529;puwkey;puw-ke-y
3530;yafutuael;yafutu-a-el
3531;antülekey;antü-le-ke-y
3532;putun;putu-n
3533;pero;pero
3534;wallontumekey;wallo-n-tu-meke-y
3535;yu;yu
3536;feyentukefuy;feyentu-ke-fu-y
3537;nentulayafin;nentu-la-ya-fi-n
3538;küpawelay;küpa-we-la-y
3539;wenche;wenche
3540;femngechilewey;femngechi-le-we-y
3541;wecheke;weche-ke
3542;entuchelu;entu-che-lu
3543;muntuñmarkefiy;muntu-ñma-rke-fi-y
3544;construccion;construccion
3545;tukuam;tuku-a-m
3546;ipulu;i-pu-lu
3547;küdawam;küdaw-a-m
3548;piayngün;pi-a-y-ngün
3549;febrero;febrero
3550;pizku;pizku
3551;tranquilitoley;tranquilito-le-y
3552;nütramkayael;nütramka-ya-el
3553;privalu;priva-lu
3554;tranatrananagi;trana-trana-nag-i
3555;ngewetulay;nge-we-tu-la-y
3556;ayuwi;ayu-w-i
3557;regalo;regalo
3558;chafolu;chaf-o-lu
3559;küpayeniele;küpa-ye-nie-l-e
3560;chefuy;che-fu-y
3561;tripalkey;tripa-l-ke-y
3562;lay;la-y
3563;runrunkefuy;runrun-ke-fu-y
3564;trapümngekefuy;trap-üm-nge-ke-fu-y
3565;karü;karü
3566;leli;leli
3567;kisulewetuy;kisu-le-we-tu-y
3568;nieñmayaeymew;nie-ñma-ya-e-y-mew
3569;feypifin;fey-pi-fi-n
3570;pamulimi;pamu-l-imi
3571;reñma;reñma
3572;wimpulay;wim-pu-la-y
3573;ngillalkefueyew;ngilla-l-ke-fu-e-y-ew
3574;testiculo;testiculo
3575;cebolla;cebolla
3576;elungenoael;elu-nge-no-a-el
3577;yenietulay;ye-nie-tu-la-y
3578;ngümangümakey;ngüma-ngüma-ke-y
3579;mülerumeael;müle-rume-a-el
3580;ngolliyawün;ngolli-ya-wün
3581;ñawe;ñawe
3582;feypifiyu;fey-pi-fi-yu
3583;piti;piti
3584;koñinolu;koñi-no-lu
3585;pifiy;pi-fi-y
3586;awkantufe;awkantu-fe
3587;kümelay;küme-la-y
3588;kompañ;kompañ
3589;pastores;pastores
3590;tukuniengelay;tuku-nie-nge-la-y
3591;profesorngerumeymi;profesor-nge-rume-ymi
3592;chemley;chem-le-y
3593;ülkantukefuy;ülkantu-ke-fu-y
3594;mülele;müle-l-e
3595;laley;la-le-y
3596;wingkadungun;wingkadungu-n
3597;lasu;lasu
3598;wünechi;wüne-chi
3599;tukukeyngün;tuku-ke-y-ngün
3600;wirikonkülen;wiri-kon-küle-n
3601;presion;presion
3602;llowñmakelaeyew;llow-ñma-ke-la-e-y-ew
3603;kimtuan;kim-tu-a-n
3604;chillkatun;chillkatu-n
3605;elael;el-a-el
3606;lantulu;lantu-lu
3607;ngollikelafuy;ngolli-ke-la-fu-y
3608;llikalngekefuy;llika-l-nge-ke-fu-y
3609;wemakechilekefuy;wema-kechi-le-ke-fu-y
3610;estudialan;estudia-la-n
3611;apümi;apü-m-i
3612;küdawaymün;küdaw-a-ymün
3613;trarilongko;trari-longko
3614;chumnon;chum-no-n
3615;dungukelafu;dungu-ke-la-fu-
3616;dudoso;dudoso
3617;katrukefuy;katru-ke-fu-y
3618;niekefulu;nie-ke-fu-lu
3619;kewan;kewa-n
3620;matetukeiñ;mate-tu-ke-iñ
3621;putuaiñ;putu-a-iñ
3622;dewmatuyngün;dewma-tu-y-ngün
3623;kultruntukelefuy;kultrun-tu-ke-le-fu-y
3624;witrantupaenew;witran-tu-pa-e-n-ew
3625;puramkefuy;pura-m-ke-fu-y
3626;painemal;painemal
3627;mapuchengelayngün;mapuche-nge-la-y-ngün
3628;ngelay;nge-la-y
3629;tukutuluael;tuku-tu-lu-a-el
3630;ramada;ramada
3631;ngoyllatungey;ngoylla-tu-nge-y
3632;kimwelaymi;kim-we-la-ymi
3633;kimeltuael;kimel-tu-a-el
3634;pichidomo;pichi-domo
3635;katrumelayafimün;katru-me-la-ya-fi-mün
3636;nielay;nie-la-y
3637;küpanole;küpa-no-l-e
3638;ruf;ruf
3639;tecnicamente;tecnicamente
3640;lalu;la-lu
3641;nguyuay;nguyu-a-y
3642;kimelngey;kimel-nge-y
3643;elungekefuy;elu-nge-ke-fu-y
3644;mülean;müle-a-n
3645;acheyawün;a-che-ya-wün
3646;kimelafiiñ;kimel-a-fi-iñ
3647;wingkadungumün;wingkadungu-mün
3648;inaniefiiñ;ina-nie-fi-iñ
3649;pichiletuy;pichi-le-tu-y
3650;allküñmakefuy;allkü-ñma-ke-fu-y
3651;yawael;yaw-a-el
3652;miyawaymi;miyaw-a-ymi
3653;elkunun;el-kunu-n
3654;küdawlelu;küdaw-le-lu
3655;feypikey;fey-pi-ke-y
3656;willulen;willu-le-n
3657;duamlay;duam-la-y
3658;femle;fem-l-e
3659;kewayngün;kewa-y-ngün
3660;mapuchedungun;mapuche-dungu-n
3661;akuymi;aku-ymi
3662;yenielkefuy;ye-nie-l-ke-fu-y
3663;tukulelngekefuy;tuku-lel-nge-ke-fu-y
3664;puramafuiñ;pura-m-a-fu-iñ
3665;condena;condena
3666;umawpuymi;umaw-pu-ymi
3667;feypipalay;fey-pi-pa-la-y
3668;llituy;llitu-y
3669;celinda;celinda
3670;küpanolu;küpa-no-lu
3671;weychan;weycha-n
3672;feyentuafun;feyentu-a-fu-n
3673;feypikelafuy;fey-pi-ke-la-fu-y
3674;wewnge;wew-nge
3675;küdawwelayan;küdaw-we-la-ya-n
3676;niefuyu;nie-fu-yu
3677;yemengekelafuy;ye-me-nge-ke-la-fu-y
3678;konpunon;kon-pu-no-n
3679;kümelkaletuy;küme-l-ka-le-tu-y
3680;feypikefin;fey-pi-ke-fi-n
3681;lifküleael;lif-küle-a-el
3682;kay;kay
3683;pichilu;pichi-lu
3684;kimfi;kim-fi
3685;argentina;argentina
3686;chemu;chemu
3687;kuseke;kuse-ke
3688;wilifelfiy;wilif-el-fi-y
3689;küpatukufiiñ;küpa-tuku-fi-iñ
3690;falta;falta
3691;pikeaymün;pi-ke-a-ymün
3692;kutrankaeyñmew;kutran-ka-e-yñ-mew
3693;kintupapeyu;kintu-pa-pe-yu
3694;ayiwrkey;ayi-w-rke-y
3695;uno;uno
3696;nütramkayu;nütramka-yu
3697;wiriy;wiri-y
3698;ngollilelay;ngolli-le-la-y
3699;nofiel;no-fi-el
3700;tralkatuwün;tralkatu-w-ün
3701;illamkaenew;illam-ka-e-n-ew
3702;kintuniey;kintu-nie-y
3703;este;este
3704;peñmafiel;pe-ñma-fi-el
3705;pingekunuy;pi-nge-kunu-y
3706;chofungele;chofu-nge-l-e
3707;lef;lef
3708;iñche;iñche
3709;yemekefuiñ;ye-me-ke-fu-iñ
3710;tripayngün;tripa-y-ngün
3711;füchali;fücha-l-i
3712;feyentuy;feyentu-y
3713;kiñeley;kiñe-le-y
3714;mütay;mütay
3715;epeko;epeko
3716;llümunürpay;llümunü-rpa-y
3717;malukangen;malu-ka-nge-n
3718;pekefun;pe-ke-fu-n
3719;lafuyu;la-fu-yu
3720;entulay;entu-la-y
3721;dungukelafun;dungu-ke-la-fu-n
3722;feria;feria
3723;anukunungey;anu-kunu-nge-y
3724;femayu;fem-a-yu
3725;oradores;oradores
3726;ñaña;ñaña
3727;mongetuay;monge-tu-a-y
3728;akukefuy;aku-ke-fu-y
3729;kümelkalepanon;küme-l-ka-le-pa-no-n
3730;puwtuafuyu;puw-tu-a-fu-yu
3731;akun;aku-n
3732;dungumekele;dungu-meke-l-e
3733;novio;novio
3734;piken;pi-ke-n
3735;küpakimmapudunguay;küpa-kim-mapudungu-a-y
3736;kurewen;kure-wen
3737;eymün;eymün
3738;pelan;pe-la-n
3739;nütramkangelay;nütramka-nge-la-y
3740;enseñacherkeymi;enseña-che-rke-ymi
3741;adkintukepufun;adkintu-ke-pu-fu-n
3742;entukefin;entu-ke-fi-n
3743;rupalay;rupa-la-y
3744;elulafiyu;elu-la-fi-yu
3745;dios;dios
3746;kümekunuy;küme-kunu-y
3747;chum;chum
3748;dungukey;dungu-ke-y
3749;gloria;gloria
3750;masatun;masatu-n
3751;elumuan;elu-mu-a-n
3752;adumnole;adum-no-le
3753;femngekey;fem-nge-ke-y
3754;particular;particular
3755;kutrankeeyñmew;kutran-ke-e-yñ-mew
3756;pikefuel;pi-ke-fu-el
3757;mapunchengelu;mapunche-nge-lu
3758;nuyukey;nuyu-ke-y
3759;tripanon;tripa-no-n
3760;purarumey;pura-rume-y
3761;pepakeeyew;pe-pa-ke-e-y-ew
3762;weupilu;weupi-lu
3763;küpaleyu;küpa-le-yu
3764;küdawkelalen;küdaw-ke-la-le-n
3765;wedachewüy;weda-che-w-üy
3766;kellulaeyew;kellu-la-e-y-ew
3767;tüfa;tüfa
3768;trukukelafiy;truku-ke-la-fi-y
3769;wallñmakefueyew;wall-ñma-ke-fu-e-y-ew
3770;pepange;pe-pa-nge
3771;elkunukefuy;el-kunu-ke-fu-y
3772;pipeenew;pi-pe-e-n-ew
3773;chompiru;chompiru
3774;kimpalu;kim-pa-lu
3775;kimfuiñ;kim-fu-iñ
3776;ramtupayan;ramtu-pa-ya-n
3777;estudiael;estudia-el
3778;nguñelefun;nguñe-le-fu-n
3779;ngillatulu;ngillatu-lu
3780;konlu;kon-lu
3781;chokoafuyu;choko-a-fu-yu
3782;trekayawiñ;treka-yaw-iñ
3783;forray;forra-y
3784;ngolliyawlu;ngolli-yaw-lu
3785;kimpapelafun;kim-pa-pe-la-fu-n
3786;nütramkakeyu;nütramka-ke-yu
3787;awkantuy;awkantu-y
3788;moltronpafiy;moltron-pa-fi-y
3789;piwkeyewlu;piwke-y-ew-lu
3790;pinta;pinta
3791;mongen;mongen
3792;misawkefuy;misaw-ke-fu-y
3793;fotocopia;fotocopia
3794;dewmangekey;dewma-nge-ke-y
3795;pontro;pontro
3796;kimelwün;kimel-w-ün
3797;repente;repente
3798;mapudungukefuy;mapudungu-ke-fu-y
3799;amupeyem;amu-pe-ye-m
3800;s;s
3801;awkantulan;awkantu-la-n
3802;dungunon;dungu-no-n
3803;dunguliñ;dungu-l-iñ
3804;ngelafuy;nge-la-fu-y
3805;ilongekey;ilo-nge-ke-y
3806;furey;fure-y
3807;caliptu;caliptu
3808;leftripayu;lef-tripa-yu
3809;entuñmangen;entu-ñma-nge-n
3810;longkolelu;longko-le-lu
3811;ngülamtungekefuy;ngülam-tu-nge-ke-fu-y
3812;müleymi;müle-ymi
3813;nentungekey;nentu-nge-ke-y
3814;terno;terno
3815;tripakelay;tripa-ke-la-y
3816;koral;koral
3817;awkiñawkiñngekefuy;awkiñ-awkiñ-nge-ke-fu-y
3818;amulmün;amu-l-mün
3819;muntuñmange;muntu-ñma-nge-
3820;feyngelay;fey-nge-la-y
3821;ilongepuy;ilo-nge-pu-y
3822;witrayael;witra-ya-el
3823;emu;emu
3824;laku;laku
3825;kimlan;kim-la-n
3826;trafay;traf-a-y
3827;kake;ka-ke
3828;illküyngün;illkü-y-ngün
3829;feypifinge;fey-pi-fi-nge
3830;amun;a-mun
3831;entumekey;entu-meke-y
3832;urkukey;urku-ke-y
3833;wakakamañkiyawlu;waka-kamañ-kiyaw-lu
3834;yangkall;yangkall
3835;piafuy;pi-a-fu-y
3836;akuñmakey;aku-ñma-ke-y
3837;puralechi;pura-le-chi
3838;küdawlepun;küdaw-le-pu-n
3839;hermana;hermana
3840;kimelkelay;kimel-ke-la-y
3841;ayentungenoam;ayentu-nge-no-a-m
3842;rupay;rupa-y
3843;kurengelu;kure-nge-lu
3844;llamarumey;llama-rume-y
3845;adngetuafuymün;ad-nge-tu-a-fu-ymün
3846;yewengün;yewe-ngün
3847;dia;d-i-a
3848;folklore;folklore
3849;rakiduamle;rakiduam-l-e
3850;dewmakeymi;dewma-ke-ymi
3851;lladküy;lladkü-y
3852;konay;kon-a-y
3853;arechi;are-chi
3854;munulongkoley;munu-longko-le-y
3855;küdawküleken;küdaw-küle-ke-n
3856;tumor;tumor
3857;fañu;fañu
3858;kimenew;kim-e-n-ew
3859;konkelafuy;kon-ke-la-fu-y
3860;wemun;wemun
3861;pilan;pi-la-n
3862;chemkülelay;chem-küle-la-y
3863;pamulongkolimi;pamu-longko-l-imi
3864;femwelaiñ;fem-we-la-iñ
3865;yelmen;ye-l-me-n
3866;kiñengefulu;kiñe-nge-fu-lu
3867;camion;camion
3868;ellkatripay;ellka-tripa-y
3869;feypilen;fey-pi-le-n
3870;pedingekefuy;pedi-nge-ke-fu-y
3871;falikefuy;fali-ke-fu-y
3872;puwlay;puw-la-y
3873;arao;arao
3874;rakiduamün;rakiduam-ün
3875;pilerpuy;pi-le-rpu-y
3876;katrukefun;katru-ke-fu-n
3877;koylangeymi;koyla-nge-ymi
3878;nakümngealu;naküm-nge-a-lu
3879;wedwedngekelay;wedwed-nge-ke-la-y
3880;kellumuan;kellu-mu-a-n
3881;niefiiñ;nie-fi-iñ
3882;niekelafun;nie-ke-la-fu-n
3883;kimniefiñ;kim-nie-fi-ñ
3884;caza;caza
3885;yetumekey;ye-tu-meke-y
3886;mallmanngekefuy;mallman-nge-ke-fu-y
3887;mongelean;monge-le-a-n
3888;entendelan;entende-la-n
3889;cantaba;cantab-a
3890;kümeafuy;küme-a-fu-y
3891;entungeafuymi;entu-nge-a-fu-ymi
3892;kutranpiwkey;kutran-piwke-y
3893;wimuntun;wimun-tu-n
3894;pelowün;pelo-w-ün
3895;dewmangeael;dewma-nge-a-el
3896;kampu;kampu
3897;küpakatrulu;küpa-katru-lu
3898;lokoleyngün;loko-le-y-ngün
3899;awkanmekeyngün;awka-n-meke-y-ngün
3900;dewmakefuy;dewma-ke-fu-y
3901;cura;cura
3902;katan;kata-n
3903;entonces;entonces
